LAT,LON,DATE,HOUR,SO2,NO2,RSPM,SPM,Precipitation,Specific Humidity,Relative Humidity,Surface Pressure,Wind Speed Min,Wind Speed Max,T Min,T Max,Pop,I No,Micro M,Medium M,Small M,Micro S,Medium S,Small S
9.96521,76.29201,22-08-2018,3,2,5,31,53,1.36,18.57,89.36,100.64,2.21,5.84,24,30,949826.9058,18,811,3,117,959,6,164
9.96521,76.29201,22-08-2018,4,2,4.5,31,53,1.36,18.57,89.36,100.64,2.21,5.84,24,30,949826.9058,18,811,3,117,959,6,164
9.96521,76.29201,22-08-2018,5,2,4.5,24,35,1.36,18.57,89.36,100.64,2.21,5.84,24,30,949826.9058,18,811,3,117,959,6,164
9.96521,76.29201,22-08-2018,6,2,4.5,24,35,1.36,18.57,89.36,100.64,2.21,5.84,24,30,949826.9058,18,811,3,117,959,6,164
9.96521,76.29201,28-08-2018,1,2,4.5,38,77,10.59,18.77,90.16,100.59,2.28,6.38,24,29,949997.8875,18,811,3,117,959,6,164
9.96521,76.29201,28-08-2018,2,2,4.5,38,77,10.59,18.77,90.16,100.59,2.28,6.38,24,29,949997.8875,18,811,3,117,959,6,164
9.96521,76.29201,28-08-2018,3,2,9.4,23,50,10.59,18.77,90.16,100.59,2.28,6.38,24,29,949997.8875,18,811,3,117,959,6,164
9.96521,76.29201,28-08-2018,4,2,4.5,23,50,10.59,18.77,90.16,100.59,2.28,6.38,24,29,949997.8875,18,811,3,117,959,6,164
9.96521,76.29201,28-08-2018,5,2,11.6,25,40,10.59,18.77,90.16,100.59,2.28,6.38,24,29,949997.8875,18,811,3,117,959,6,164
9.96521,76.29201,28-08-2018,6,2,4.5,25,40,10.59,18.77,90.16,100.59,2.28,6.38,24,29,949997.8875,18,811,3,117,959,6,164
9.96521,76.29201,30-08-2018,1,2,11.6,50,78,1.65,18.52,89.14,100.62,3.59,6.22,24,30,950054.8882,18,811,3,117,959,6,164
9.96521,76.29201,30-08-2018,2,2,9.1,50,78,1.65,18.52,89.14,100.62,3.59,6.22,24,30,950054.8882,18,811,3,117,959,6,164
9.96521,76.29201,30-08-2018,3,2,4.5,23,63,1.65,18.52,89.14,100.62,3.59,6.22,24,30,950054.8882,18,811,3,117,959,6,164
9.96521,76.29201,30-08-2018,4,2,9.1,23,63,1.65,18.52,89.14,100.62,3.59,6.22,24,30,950054.8882,18,811,3,117,959,6,164
9.96521,76.29201,30-08-2018,5,2,4.5,17,20,1.65,18.52,89.14,100.62,3.59,6.22,24,30,950054.8882,18,811,3,117,959,6,164
9.96521,76.29201,30-08-2018,6,2,4.5,17,20,1.65,18.52,89.14,100.62,3.59,6.22,24,30,950054.8882,18,811,3,117,959,6,164
9.96521,76.29201,05-09-2018,1,2,18.9,95,197,0,17.82,85.22,100.73,4.33,5.79,,,950197.405,18,811,3,117,959,6,164
9.96521,76.29201,05-09-2018,2,2,10.9,95,197,0,17.82,85.22,100.73,4.33,5.79,,,950197.405,18,811,3,117,959,6,164
9.96521,76.29201,05-09-2018,3,2,14.3,37,59,0,17.82,85.22,100.73,4.33,5.79,,,950197.405,18,811,3,117,959,6,164
9.96521,76.29201,05-09-2018,4,2,15.2,37,59,0,17.82,85.22,100.73,4.33,5.79,,,950197.405,18,811,3,117,959,6,164
9.96521,76.29201,05-09-2018,5,2,15.8,72,94,0,17.82,85.22,100.73,4.33,5.79,,,950197.405,18,811,3,117,959,6,164
9.96521,76.29201,05-09-2018,6,2,11.8,72,94,0,17.82,85.22,100.73,4.33,5.79,,,950197.405,18,811,3,117,959,6,164
9.96521,76.29201,10-09-2018,1,16.9,17.8,132,292,0.49,17.63,82.62,100.78,3.95,5.89,,,950339.9431,18,811,3,117,959,6,164
9.96521,76.29201,10-09-2018,2,4.5,34.4,132,292,0.49,17.63,82.62,100.78,3.95,5.89,,,950339.9431,18,811,3,117,959,6,164
9.96521,76.29201,10-09-2018,3,2,20.6,78,172,0.49,17.63,82.62,100.78,3.95,5.89,,,950339.9431,18,811,3,117,959,6,164
9.96521,76.29201,10-09-2018,4,2,32.4,78,172,0.49,17.63,82.62,100.78,3.95,5.89,,,950339.9431,18,811,3,117,959,6,164
9.96521,76.29201,10-09-2018,5,2,10.3,54,67,0.49,17.63,82.62,100.78,3.95,5.89,,,950339.9431,18,811,3,117,959,6,164
9.96521,76.29201,10-09-2018,6,2,11.2,54,67,0.49,17.63,82.62,100.78,3.95,5.89,,,950339.9431,18,811,3,117,959,6,164
9.96521,76.29201,14-09-2018,1,4.5,20.3,128,155,0.1,17.96,82.47,100.65,2.94,5.4,25,34,950453.9891,18,811,3,117,959,6,164
9.96521,76.29201,14-09-2018,2,2,24.9,128,155,0.1,17.96,82.47,100.65,2.94,5.4,25,34,950453.9891,18,811,3,117,959,6,164
9.96521,76.29201,14-09-2018,3,2,18.3,57,115,0.1,17.96,82.47,100.65,2.94,5.4,25,34,950453.9891,18,811,3,117,959,6,164
9.96521,76.29201,14-09-2018,4,2,18.3,57,115,0.1,17.96,82.47,100.65,2.94,5.4,25,34,950453.9891,18,811,3,117,959,6,164
9.96521,76.29201,14-09-2018,5,5.6,13.5,45,64,0.1,17.96,82.47,100.65,2.94,5.4,25,34,950453.9891,18,811,3,117,959,6,164
9.96521,76.29201,14-09-2018,6,2,20.3,45,64,0.1,17.96,82.47,100.65,2.94,5.4,25,34,950453.9891,18,811,3,117,959,6,164
9.96521,76.29201,16-09-2018,1,2,18.6,58,130,0.95,18.82,84.04,100.61,2.3,4.09,25,32,950511.0172,18,811,3,117,959,6,164
9.96521,76.29201,16-09-2018,2,2,22.1,58,130,0.95,18.82,84.04,100.61,2.3,4.09,25,32,950511.0172,18,811,3,117,959,6,164
9.96521,76.29201,16-09-2018,3,2,12.3,30,82,0.95,18.82,84.04,100.61,2.3,4.09,25,32,950511.0172,18,811,3,117,959,6,164
9.96521,76.29201,16-09-2018,4,4.5,12.6,30,82,0.95,18.82,84.04,100.61,2.3,4.09,25,32,950511.0172,18,811,3,117,959,6,164
9.96521,76.29201,16-09-2018,5,6.2,4.5,21,27,0.95,18.82,84.04,100.61,2.3,4.09,25,32,950511.0172,18,811,3,117,959,6,164
9.96521,76.29201,16-09-2018,6,6.8,12,21,27,0.95,18.82,84.04,100.61,2.3,4.09,25,32,950511.0172,18,811,3,117,959,6,164
9.96521,76.29201,18-09-2018,1,5.1,32.4,73,121,1.92,18.44,82.96,100.61,3.77,5.59,24,32,950568.0487,18,811,3,117,959,6,164
9.96521,76.29201,18-09-2018,2,2,34.1,73,121,1.92,18.44,82.96,100.61,3.77,5.59,24,32,950568.0487,18,811,3,117,959,6,164
9.96521,76.29201,18-09-2018,3,7.3,18.1,34,65,1.92,18.44,82.96,100.61,3.77,5.59,24,32,950568.0487,18,811,3,117,959,6,164
9.96521,76.29201,18-09-2018,4,2,11.8,34,65,1.92,18.44,82.96,100.61,3.77,5.59,24,32,950568.0487,18,811,3,117,959,6,164
9.96521,76.29201,18-09-2018,5,2,15.2,15,22,1.92,18.44,82.96,100.61,3.77,5.59,24,32,950568.0487,18,811,3,117,959,6,164
9.96521,76.29201,18-09-2018,6,7.3,4.5,15,22,1.92,18.44,82.96,100.61,3.77,5.59,24,32,950568.0487,18,811,3,117,959,6,164
9.96521,76.29201,21-09-2018,1,2,4.5,72,96,0.66,17.76,78.5,100.46,2.4,4.72,26,33,950653.6024,18,811,3,117,959,6,164
9.96521,76.29201,21-09-2018,2,2,4.5,72,96,0.66,17.76,78.5,100.46,2.4,4.72,26,33,950653.6024,18,811,3,117,959,6,164
9.96521,76.29201,21-09-2018,3,2,4.5,26,40,0.66,17.76,78.5,100.46,2.4,4.72,26,33,950653.6024,18,811,3,117,959,6,164
9.96521,76.29201,21-09-2018,4,4.5,4.5,26,40,0.66,17.76,78.5,100.46,2.4,4.72,26,33,950653.6024,18,811,3,117,959,6,164
9.96521,76.29201,21-09-2018,5,4.5,4.5,38,46,0.66,17.76,78.5,100.46,2.4,4.72,26,33,950653.6024,18,811,3,117,959,6,164
9.96521,76.29201,21-09-2018,6,2,4.5,38,46,0.66,17.76,78.5,100.46,2.4,4.72,26,33,950653.6024,18,811,3,117,959,6,164
9.96521,76.29201,24-09-2018,1,2,16.3,78,99,19.85,18.03,82.21,100.82,2.4,4.62,26,33,950739.1638,18,811,3,117,959,6,164
9.96521,76.29201,24-09-2018,2,2,19.2,78,99,19.85,18.03,82.21,100.82,2.4,4.62,26,33,950739.1638,18,811,3,117,959,6,164
9.96521,76.29201,24-09-2018,3,2,16.3,38,64,19.85,18.03,82.21,100.82,2.4,4.62,26,33,950739.1638,18,811,3,117,959,6,164
9.96521,76.29201,24-09-2018,4,5.6,9.7,38,64,19.85,18.03,82.21,100.82,2.4,4.62,26,33,950739.1638,18,811,3,117,959,6,164
9.96521,76.29201,24-09-2018,5,2,4.5,23,31,19.85,18.03,82.21,100.82,2.4,4.62,26,33,950739.1638,18,811,3,117,959,6,164
9.96521,76.29201,24-09-2018,6,2,16,23,31,19.85,18.03,82.21,100.82,2.4,4.62,26,33,950739.1638,18,811,3,117,959,6,164
9.96521,76.29201,26-09-2018,1,2,33.2,48,76,0.66,18.32,80.52,100.52,2.55,5.41,26,32,950796.209,18,811,3,117,959,6,164
9.96521,76.29201,26-09-2018,2,5.6,14,48,76,0.66,18.32,80.52,100.52,2.55,5.41,26,32,950796.209,18,811,3,117,959,6,164
9.96521,76.29201,26-09-2018,3,9.6,4.5,12,22,0.66,18.32,80.52,100.52,2.55,5.41,26,32,950796.209,18,811,3,117,959,6,164
9.96521,76.29201,26-09-2018,4,5.1,11.2,12,22,0.66,18.32,80.52,100.52,2.55,5.41,26,32,950796.209,18,811,3,117,959,6,164
9.96521,76.29201,26-09-2018,5,4.5,10,31,39,0.66,18.32,80.52,100.52,2.55,5.41,26,32,950796.209,18,811,3,117,959,6,164
9.96521,76.29201,26-09-2018,6,6.2,14,31,39,0.66,18.32,80.52,100.52,2.55,5.41,26,32,950796.209,18,811,3,117,959,6,164
9.96521,76.29201,03-10-2018,1,2,5,24,74,38.72,19.5,88.85,100.54,0.99,3.62,24,31,950995.8941,18,811,3,117,959,6,164
9.96521,76.29201,03-10-2018,2,2,4.5,24,74,38.72,19.5,88.85,100.54,0.99,3.62,24,31,950995.8941,18,811,3,117,959,6,164
9.96521,76.29201,03-10-2018,3,2,4.5,32,63,38.72,19.5,88.85,100.54,0.99,3.62,24,31,950995.8941,18,811,3,117,959,6,164
9.96521,76.29201,03-10-2018,4,2,4.5,32,63,38.72,19.5,88.85,100.54,0.99,3.62,24,31,950995.8941,18,811,3,117,959,6,164
9.96521,76.29201,03-10-2018,5,2,4.5,17,29,38.72,19.5,88.85,100.54,0.99,3.62,24,31,950995.8941,18,811,3,117,959,6,164
9.96521,76.29201,03-10-2018,6,2,4.5,17,29,38.72,19.5,88.85,100.54,0.99,3.62,24,31,950995.8941,18,811,3,117,959,6,164
9.96521,76.29201,05-10-2018,1,2,4.5,57,90,14.36,18.99,84.36,100.42,0.3,4.18,24,30,951052.9547,18,811,3,117,959,6,164
9.96521,76.29201,05-10-2018,2,2,4.5,57,90,14.36,18.99,84.36,100.42,0.3,4.18,24,30,951052.9547,18,811,3,117,959,6,164
9.96521,76.29201,05-10-2018,3,2,4.5,41,97,14.36,18.99,84.36,100.42,0.3,4.18,24,30,951052.9547,18,811,3,117,959,6,164
9.96521,76.29201,05-10-2018,4,2,13.2,41,97,14.36,18.99,84.36,100.42,0.3,4.18,24,30,951052.9547,18,811,3,117,959,6,164
9.96521,76.29201,05-10-2018,5,2,4.5,81,101,14.36,18.99,84.36,100.42,0.3,4.18,24,30,951052.9547,18,811,3,117,959,6,164
9.96521,76.29201,05-10-2018,6,2,4.5,81,101,14.36,18.99,84.36,100.42,0.3,4.18,24,30,951052.9547,18,811,3,117,959,6,164
9.96521,76.29201,16-10-2018,1,2,10.3,83,146,33.44,17.95,81.36,100.93,1.88,3.51,24,31,951366.8493,18,811,3,117,959,6,164
9.96521,76.29201,16-10-2018,2,2,9.4,83,146,33.44,17.95,81.36,100.93,1.88,3.51,24,31,951366.8493,18,811,3,117,959,6,164
9.96521,76.29201,16-10-2018,3,2,4.5,84,130,33.44,17.95,81.36,100.93,1.88,3.51,24,31,951366.8493,18,811,3,117,959,6,164
9.96521,76.29201,16-10-2018,4,2,4.5,84,130,33.44,17.95,81.36,100.93,1.88,3.51,24,31,951366.8493,18,811,3,117,959,6,164
9.96521,76.29201,16-10-2018,5,2,4.5,44,50,33.44,17.95,81.36,100.93,1.88,3.51,24,31,951366.8493,18,811,3,117,959,6,164
9.96521,76.29201,16-10-2018,6,2,4.5,44,50,33.44,17.95,81.36,100.93,1.88,3.51,24,31,951366.8493,18,811,3,117,959,6,164
9.96521,76.29201,21-10-2018,1,2,24.7,44,72,5.67,17.46,80.13,100.86,0.45,3.55,23,31,951509.5629,18,811,3,117,959,6,164
9.96521,76.29201,21-10-2018,2,2,29.6,44,72,5.67,17.46,80.13,100.86,0.45,3.55,23,31,951509.5629,18,811,3,117,959,6,164
9.96521,76.29201,21-10-2018,3,2,14.4,43,71,5.67,17.46,80.13,100.86,0.45,3.55,23,31,951509.5629,18,811,3,117,959,6,164
9.96521,76.29201,21-10-2018,4,2,23.1,43,71,5.67,17.46,80.13,100.86,0.45,3.55,23,31,951509.5629,18,811,3,117,959,6,164
9.96521,76.29201,21-10-2018,5,2,10.9,26,38,5.67,17.46,80.13,100.86,0.45,3.55,23,31,951509.5629,18,811,3,117,959,6,164
9.96521,76.29201,21-10-2018,6,2,4.5,26,38,5.67,17.46,80.13,100.86,0.45,3.55,23,31,951509.5629,18,811,3,117,959,6,164
9.96521,76.29201,23-10-2018,1,2,19.1,81,117,7.15,18.22,81.12,100.86,0.25,3.18,24,31,951566.6543,18,811,3,117,959,6,164
9.96521,76.29201,23-10-2018,2,2,29.7,81,117,7.15,18.22,81.12,100.86,0.25,3.18,24,31,951566.6543,18,811,3,117,959,6,164
9.96521,76.29201,23-10-2018,3,2,12,99,110,7.15,18.22,81.12,100.86,0.25,3.18,24,31,951566.6543,18,811,3,117,959,6,164
9.96521,76.29201,23-10-2018,4,2,4.5,99,110,7.15,18.22,81.12,100.86,0.25,3.18,24,31,951566.6543,18,811,3,117,959,6,164
9.96521,76.29201,23-10-2018,5,2,4.5,52,64,7.15,18.22,81.12,100.86,0.25,3.18,24,31,951566.6543,18,811,3,117,959,6,164
9.96521,76.29201,23-10-2018,6,2,4.5,52,64,7.15,18.22,81.12,100.86,0.25,3.18,24,31,951566.6543,18,811,3,117,959,6,164
9.96521,76.29201,25-10-2018,1,2,14.7,91,148,2.69,18,75.32,100.79,0.59,3.03,26,32,951623.7492,18,811,3,117,959,6,164
9.96521,76.29201,25-10-2018,2,2,22.5,91,148,2.69,18,75.32,100.79,0.59,3.03,26,32,951623.7492,18,811,3,117,959,6,164
9.96521,76.29201,25-10-2018,3,2,4.5,18,114,2.69,18,75.32,100.79,0.59,3.03,26,32,951623.7492,18,811,3,117,959,6,164
9.96521,76.29201,25-10-2018,4,2,4.5,18,114,2.69,18,75.32,100.79,0.59,3.03,26,32,951623.7492,18,811,3,117,959,6,164
9.96521,76.29201,25-10-2018,5,2,4.5,20,46,2.69,18,75.32,100.79,0.59,3.03,26,32,951623.7492,18,811,3,117,959,6,164
9.96521,76.29201,25-10-2018,6,2,4.5,20,46,2.69,18,75.32,100.79,0.59,3.03,26,32,951623.7492,18,811,3,117,959,6,164
9.96521,76.29201,28-10-2018,1,2,4.5,137,177,1.71,17.72,75.34,100.74,0.16,3.87,25,35,951709.3979,18,811,3,117,959,6,164
9.96521,76.29201,28-10-2018,2,2,4.5,137,177,1.71,17.72,75.34,100.74,0.16,3.87,25,35,951709.3979,18,811,3,117,959,6,164
9.96521,76.29201,28-10-2018,3,2,4.5,50,78,1.71,17.72,75.34,100.74,0.16,3.87,25,35,951709.3979,18,811,3,117,959,6,164
9.96521,76.29201,28-10-2018,4,2,11.3,50,78,1.71,17.72,75.34,100.74,0.16,3.87,25,35,951709.3979,18,811,3,117,959,6,164
9.96521,76.29201,28-10-2018,5,2,8.4,19,34,1.71,17.72,75.34,100.74,0.16,3.87,25,35,951709.3979,18,811,3,117,959,6,164
9.96521,76.29201,28-10-2018,6,2,19.1,19,34,1.71,17.72,75.34,100.74,0.16,3.87,25,35,951709.3979,18,811,3,117,959,6,164
9.96521,76.29201,30-10-2018,1,2,4.5,57,69,0,17.19,71.93,100.6,1.66,3.03,25,32,951766.5013,18,811,3,117,959,6,164
9.96521,76.29201,30-10-2018,2,2,4.5,57,69,0,17.19,71.93,100.6,1.66,3.03,25,32,951766.5013,18,811,3,117,959,6,164
9.96521,76.29201,30-10-2018,3,2,4.5,74,90,0,17.19,71.93,100.6,1.66,3.03,25,32,951766.5013,18,811,3,117,959,6,164
9.96521,76.29201,30-10-2018,4,2,4.5,74,90,0,17.19,71.93,100.6,1.66,3.03,25,32,951766.5013,18,811,3,117,959,6,164
9.96521,76.29201,30-10-2018,5,2,4.5,108,114,0,17.19,71.93,100.6,1.66,3.03,25,32,951766.5013,18,811,3,117,959,6,164
9.96521,76.29201,30-10-2018,6,2,4.5,108,114,0,17.19,71.93,100.6,1.66,3.03,25,32,951766.5013,18,811,3,117,959,6,164
9.96521,76.29201,05-11-2018,1,2,42,58,74,2.87,17.63,71.76,100.72,0.08,3.58,25,32,951909.2748,18,811,3,117,959,6,164
9.96521,76.29201,05-11-2018,2,2,4.5,58,74,2.87,17.63,71.76,100.72,0.08,3.58,25,32,951909.2748,18,811,3,117,959,6,164
9.96521,76.29201,05-11-2018,3,2,4.5,20,22,2.87,17.63,71.76,100.72,0.08,3.58,25,32,951909.2748,18,811,3,117,959,6,164
9.96521,76.29201,05-11-2018,4,2,4.5,20,22,2.87,17.63,71.76,100.72,0.08,3.58,25,32,951909.2748,18,811,3,117,959,6,164
9.96521,76.29201,05-11-2018,5,2,22.5,38,48,2.87,17.63,71.76,100.72,0.08,3.58,25,32,951909.2748,18,811,3,117,959,6,164
9.96521,76.29201,05-11-2018,6,2,4.5,38,48,2.87,17.63,71.76,100.72,0.08,3.58,25,32,951909.2748,18,811,3,117,959,6,164
9.96521,76.29201,06-11-2018,1,2,4.5,89,124,2.35,17.06,71.92,100.77,0.43,2.31,25,31,951937.8321,18,811,3,117,959,6,164
9.96521,76.29201,06-11-2018,2,2,4.5,89,124,2.35,17.06,71.92,100.77,0.43,2.31,25,31,951937.8321,18,811,3,117,959,6,164
9.96521,76.29201,06-11-2018,3,2,4.5,33,42,2.35,17.06,71.92,100.77,0.43,2.31,25,31,951937.8321,18,811,3,117,959,6,164
9.96521,76.29201,06-11-2018,4,2,4.5,33,42,2.35,17.06,71.92,100.77,0.43,2.31,25,31,951937.8321,18,811,3,117,959,6,164
9.96521,76.29201,06-11-2018,5,2,4.5,72,105,2.35,17.06,71.92,100.77,0.43,2.31,25,31,951937.8321,18,811,3,117,959,6,164
9.96521,76.29201,06-11-2018,6,2,4.5,72,105,2.35,17.06,71.92,100.77,0.43,2.31,25,31,951937.8321,18,811,3,117,959,6,164
9.96521,76.29201,18-11-2018,1,2,4.5,36,62,3.18,18.79,80.96,100.71,3.26,4.12,24,31,952280.5863,18,811,3,117,959,6,164
9.96521,76.29201,18-11-2018,2,2,12.2,36,62,3.18,18.79,80.96,100.71,3.26,4.12,24,31,952280.5863,18,811,3,117,959,6,164
9.96521,76.29201,18-11-2018,3,2,13.1,29,45,3.18,18.79,80.96,100.71,3.26,4.12,24,31,952280.5863,18,811,3,117,959,6,164
9.96521,76.29201,18-11-2018,4,2,4.5,29,45,3.18,18.79,80.96,100.71,3.26,4.12,24,31,952280.5863,18,811,3,117,959,6,164
9.96521,76.29201,18-11-2018,5,2,26.6,13,24,3.18,18.79,80.96,100.71,3.26,4.12,24,31,952280.5863,18,811,3,117,959,6,164
9.96521,76.29201,18-11-2018,6,2,4.5,13,24,3.18,18.79,80.96,100.71,3.26,4.12,24,31,952280.5863,18,811,3,117,959,6,164
9.96521,76.29201,21-11-2018,1,2,18.1,87,133,6.42,18.07,77.9,100.78,2.28,3.45,23,31,952366.2941,18,811,3,117,959,6,164
9.96521,76.29201,21-11-2018,2,2,20,87,133,6.42,18.07,77.9,100.78,2.28,3.45,23,31,952366.2941,18,811,3,117,959,6,164
9.96521,76.29201,21-11-2018,3,2,4.5,56,113,6.42,18.07,77.9,100.78,2.28,3.45,23,31,952366.2941,18,811,3,117,959,6,164
9.96521,76.29201,21-11-2018,4,2,4.5,56,113,6.42,18.07,77.9,100.78,2.28,3.45,23,31,952366.2941,18,811,3,117,959,6,164
9.96521,76.29201,21-11-2018,5,2,4.5,56,66,6.42,18.07,77.9,100.78,2.28,3.45,23,31,952366.2941,18,811,3,117,959,6,164
9.96521,76.29201,21-11-2018,6,2,4.5,56,66,6.42,18.07,77.9,100.78,2.28,3.45,23,31,952366.2941,18,811,3,117,959,6,164
9.96521,76.29201,23-11-2018,1,2,4.5,50,100,9.43,18.75,82.11,100.93,1.76,3.75,24,32,952423.437,18,811,3,117,959,6,164
9.96521,76.29201,23-11-2018,2,2,4.5,50,100,9.43,18.75,82.11,100.93,1.76,3.75,24,32,952423.437,18,811,3,117,959,6,164
9.96521,76.29201,23-11-2018,3,2,5,54,118,9.43,18.75,82.11,100.93,1.76,3.75,24,32,952423.437,18,811,3,117,959,6,164
9.96521,76.29201,23-11-2018,4,2,23.4,54,118,9.43,18.75,82.11,100.93,1.76,3.75,24,32,952423.437,18,811,3,117,959,6,164
9.96521,76.29201,23-11-2018,5,2,4.5,22,25,9.43,18.75,82.11,100.93,1.76,3.75,24,32,952423.437,18,811,3,117,959,6,164
9.96521,76.29201,23-11-2018,6,2,4.5,22,25,9.43,18.75,82.11,100.93,1.76,3.75,24,32,952423.437,18,811,3,117,959,6,164
9.96521,76.29201,26-11-2018,1,2,4.5,115,178,0.14,18,76.14,100.78,0.28,2.82,25,33,952509.1576,18,811,3,117,959,6,164
9.96521,76.29201,26-11-2018,2,2,45.9,115,178,0.14,18,76.14,100.78,0.28,2.82,25,33,952509.1576,18,811,3,117,959,6,164
9.96521,76.29201,26-11-2018,3,2,4.5,99,192,0.14,18,76.14,100.78,0.28,2.82,25,33,952509.1576,18,811,3,117,959,6,164
9.96521,76.29201,26-11-2018,4,2,4.5,99,192,0.14,18,76.14,100.78,0.28,2.82,25,33,952509.1576,18,811,3,117,959,6,164
9.96521,76.29201,26-11-2018,5,2,20.6,98,129,0.14,18,76.14,100.78,0.28,2.82,25,33,952509.1576,18,811,3,117,959,6,164
9.96521,76.29201,26-11-2018,6,2,13.1,98,129,0.14,18,76.14,100.78,0.28,2.82,25,33,952509.1576,18,811,3,117,959,6,164
9.96521,76.29201,28-11-2018,1,2,4.5,75,135,0.03,15.27,66.45,100.8,0.23,3.93,23,32,952566.309,18,811,3,117,959,6,164
9.96521,76.29201,28-11-2018,2,2,34.4,75,135,0.03,15.27,66.45,100.8,0.23,3.93,23,32,952566.309,18,811,3,117,959,6,164
9.96521,76.29201,28-11-2018,3,2,4.5,99,172,0.03,15.27,66.45,100.8,0.23,3.93,23,32,952566.309,18,811,3,117,959,6,164
9.96521,76.29201,28-11-2018,4,2,38.4,99,172,0.03,15.27,66.45,100.8,0.23,3.93,23,32,952566.309,18,811,3,117,959,6,164
9.96521,76.29201,28-11-2018,5,2,4.5,96,151,0.03,15.27,66.45,100.8,0.23,3.93,23,32,952566.309,18,811,3,117,959,6,164
9.96521,76.29201,28-11-2018,6,2,4.5,96,151,0.03,15.27,66.45,100.8,0.23,3.93,23,32,952566.309,18,811,3,117,959,6,164
9.96521,76.29201,03-12-2018,1,2,5,147,174,0.07,16.83,69.76,100.65,0.35,2.31,25,32,952709.2026,18,811,3,117,959,6,164
9.96521,76.29201,03-12-2018,2,2,4.5,147,174,0.07,16.83,69.76,100.65,0.35,2.31,25,32,952709.2026,18,811,3,117,959,6,164
9.96521,76.29201,03-12-2018,3,2,13.4,128,153,0.07,16.83,69.76,100.65,0.35,2.31,25,32,952709.2026,18,811,3,117,959,6,164
9.96521,76.29201,03-12-2018,4,2,18.8,128,153,0.07,16.83,69.76,100.65,0.35,2.31,25,32,952709.2026,18,811,3,117,959,6,164
9.96521,76.29201,03-12-2018,5,2,4.5,132,150,0.07,16.83,69.76,100.65,0.35,2.31,25,32,952709.2026,18,811,3,117,959,6,164
9.96521,76.29201,03-12-2018,6,2,4.5,132,150,0.07,16.83,69.76,100.65,0.35,2.31,25,32,952709.2026,18,811,3,117,959,6,164
9.96521,76.29201,05-12-2018,1,2,4.5,42,81,1.84,17.84,74.78,100.7,0.37,2.82,25,32,952766.366,18,811,3,117,959,6,164
9.96521,76.29201,05-12-2018,2,2,4.5,42,81,1.84,17.84,74.78,100.7,0.37,2.82,25,32,952766.366,18,811,3,117,959,6,164
9.96521,76.29201,05-12-2018,3,2,4.5,24,39,1.84,17.84,74.78,100.7,0.37,2.82,25,32,952766.366,18,811,3,117,959,6,164
9.96521,76.29201,05-12-2018,4,2,10.9,24,39,1.84,17.84,74.78,100.7,0.37,2.82,25,32,952766.366,18,811,3,117,959,6,164
9.96521,76.29201,05-12-2018,5,2,4.5,54,66,1.84,17.84,74.78,100.7,0.37,2.82,25,32,952766.366,18,811,3,117,959,6,164
9.96521,76.29201,05-12-2018,6,2,11.9,54,66,1.84,17.84,74.78,100.7,0.37,2.82,25,32,952766.366,18,811,3,117,959,6,164
9.96521,76.29201,10-12-2018,1,2,11.9,86,171,0.15,17.12,72.63,100.77,0.35,2.72,25,32,952909.2895,18,811,3,117,959,6,164
9.96521,76.29201,10-12-2018,2,2,4.5,86,171,0.15,17.12,72.63,100.77,0.35,2.72,25,32,952909.2895,18,811,3,117,959,6,164
9.96521,76.29201,10-12-2018,3,2,13.4,78,92,0.15,17.12,72.63,100.77,0.35,2.72,25,32,952909.2895,18,811,3,117,959,6,164
9.96521,76.29201,10-12-2018,4,2,4.5,78,92,0.15,17.12,72.63,100.77,0.35,2.72,25,32,952909.2895,18,811,3,117,959,6,164
9.96521,76.29201,10-12-2018,5,2,12.2,126,137,0.15,17.12,72.63,100.77,0.35,2.72,25,32,952909.2895,18,811,3,117,959,6,164
9.96521,76.29201,10-12-2018,6,2,4.5,126,137,0.15,17.12,72.63,100.77,0.35,2.72,25,32,952909.2895,18,811,3,117,959,6,164
9.96521,76.29201,12-12-2018,1,2,4.5,94,130,0.05,17.49,73.95,100.89,1.93,3.25,25,32,952966.4649,18,811,3,117,959,6,164
9.96521,76.29201,12-12-2018,2,2,4.5,94,130,0.05,17.49,73.95,100.89,1.93,3.25,25,32,952966.4649,18,811,3,117,959,6,164
9.96521,76.29201,12-12-2018,3,2,4.5,53,77,0.05,17.49,73.95,100.89,1.93,3.25,25,32,952966.4649,18,811,3,117,959,6,164
9.96521,76.29201,12-12-2018,4,2,4.5,53,77,0.05,17.49,73.95,100.89,1.93,3.25,25,32,952966.4649,18,811,3,117,959,6,164
9.96521,76.29201,12-12-2018,5,2,4.5,77,92,0.05,17.49,73.95,100.89,1.93,3.25,25,32,952966.4649,18,811,3,117,959,6,164
9.96521,76.29201,12-12-2018,6,2,4.5,77,92,0.05,17.49,73.95,100.89,1.93,3.25,25,32,952966.4649,18,811,3,117,959,6,164
9.96521,76.29201,17-12-2018,1,2,17.5,65,95,0,17.13,75.14,100.85,1.48,3.68,24,32,953109.4185,18,811,3,117,959,6,164
9.96521,76.29201,17-12-2018,2,2,4.5,65,95,0,17.13,75.14,100.85,1.48,3.68,24,32,953109.4185,18,811,3,117,959,6,164
9.96521,76.29201,17-12-2018,3,2,5,75,107,0,17.13,75.14,100.85,1.48,3.68,24,32,953109.4185,18,811,3,117,959,6,164
